Input1,Input2,Input3,Input4,Input5,Input6,Input7,Input8,Input9,Input10,Input11,Input12,Input13,Input14,Input15,Input16,Input17,Input18,Input19,Input20,Input21,Input22,Input23,Input24,Input25,Input26,Input27,Input28,Input29,Input30,Input31,Input32,Input33,Input34,Input35,Input36,Input37,Input38,Input39,Input40,Output
4020504.1658489467,167539.4927315618,740444.8668381238,1523348.130442058,271657.8262515104,2292649.624825002,1644094.3597169563,-463120.19208151416,1544841.7164776716,-725518.1543799965,-1458949.7322564712,544008.9796723012,339772.63633112126,-892719.9038342081,-561600.8857730832,495257.55621182645,-783365.3857834231,-582953.7956144606,-305588.37456972915,-2038690.9086258318,356524.77430417895,-1113257.3610442535,-745299.2029607771,-1120282.994646112,919938.0484895827,-1197972.607513404,-379904.34685949347,-2464933.902581778,-835946.2216484735,-780007.1336536573,384940.8226117731,-1407439.7551663867,1238815.4195011514,-1110896.3429419943,-99104.72516479173,325417.2010629129,-898673.0318409221,319531.34075529635,1289009.059954313,-847441.7491773698,23.5
2936186.3351860633,82883.45681573721,951211.3399700099,846740.6054263487,544311.6211466284,1429199.3321416841,993287.2328824081,-660129.2876808286,1212504.5403399402,-865734.47684657,-1275341.53378536,-22586.090037124522,567126.1236356354,-665697.6178860248,-342475.4730687544,359755.87063831906,-435322.3505186421,-274551.1134363478,-538933.8932706778,-1662273.2049818689,469992.24210872327,-1530144.9248839722,-305926.7924437885,-911529.3320188245,492027.4579396754,-1200404.3780674697,-44360.909560999,-2244817.7832584553,-763409.6682581967,-984286.8920117994,492864.2851125785,-859973.08304454,883588.2483454391,-890164.9405462118,739380.4499510622,789241.62692532,-645235.0112817882,-224158.577683595,1658668.144425056,-1130438.1469337232,23.5
3166110.283253552,-101599.64630971884,590670.7477161491,541352.5945340404,173136.3453919287,1660093.5423256396,1301894.1179643327,-605149.7015351346,1183120.1727300193,-687682.6625276976,-1321749.3800203006,-83151.07369531711,-39378.975749068464,-695090.814014632,93831.57610622732,507484.8392776757,-507691.7850987876,-429900.2845073522,-366112.0706399752,-1325347.8671715192,902212.5322865115,-647794.4888508499,-255761.40953195866,-770850.9395383986,487414.23654557904,-1002157.6225410701,-236422.58185298368,-2221960.5020366064,-957995.3803073232,-652043.4808108218,-52394.55297458006,-1073274.4921053406,638169.7830434021,-839472.7545589975,698104.755099884,890472.4904873114,-982937.153359105,-140549.07925906972,1262582.3859364088,-1003343.2045718491,23.5
2058757.9491244506,25831.210764188378,421961.32547811,344249.5988541286,168751.93599848053,923592.6464328596,713808.7560514718,-431255.9363185899,612332.3652306753,-496573.1413517638,-714332.7490247252,2706.296191749443,36360.611993250015,-383375.38838171744,-51599.37758738694,420917.1615971478,-443904.871965266,-117384.39942322165,-332296.9483839899,-788241.378625586,358053.1768522661,-355677.04683226283,-22354.720025704555,-481855.7932572464,332952.3102575657,-614037.4359338225,-98250.30407225226,-1340047.2610798776,-426146.2335899758,-258290.99499538357,-103762.00620654778,-659891.3015145044,387836.61076884175,-549335.4966932615,548029.6539643994,338366.4732841232,-504186.0114602854,-169085.9517225503,652362.2411457204,-626843.1695649856,23.5
1483397.2782269327,20049.326016674157,255943.06874849525,207660.48429122538,86399.66089798964,685798.1310542107,551861.5845523498,-254784.10568063438,515039.12149860983,-354058.8309312239,-555407.1132365762,-68801.04644692993,13108.954970361507,-262184.6245497924,16939.0723098958,279510.8938712697,-265674.5648387093,-125669.28167146015,-164414.25113508577,-615661.2201994881,360134.7541353888,-298185.08248968085,-111776.76229721842,-373526.5795683548,248160.644344975,-443500.4400688038,-96061.6754457158,-963833.2751709876,-377181.81440558063,-236047.6837718588,-13079.23760591123,-505907.0259047846,272815.5232702047,-443881.7128090382,362613.7627740751,356472.07170344685,-393574.43435023254,-57513.29647076907,514467.4480549312,-470665.2228305402,23.5
1227997.0450012907,49530.793732980215,63196.52341535786,97298.40879644078,74884.29023632553,404150.754671414,340878.84021431726,-150746.99553109895,290212.7663461743,-237914.75320692666,-340447.2468722714,83751.59851664191,28312.8017197317,-122669.17547636414,-55328.22198847894,212848.4489859946,-209045.34219474168,52319.327302064616,-145038.12652988033,-423234.5504992933,163654.53288782138,-184204.3942955907,34432.96164185163,-194212.77423382155,164965.12830984098,-253578.3124315847,-50015.01978408588,-603602.0130616544,-249286.69657374057,-120608.53565128469,-46794.70934027104,-288806.38545166765,205191.0081494266,-338008.2575324764,289113.4659689197,112153.1779199046,-228780.0712977486,-142970.4569998227,266445.77124990773,-285919.7380238345,23.5
779215.9779383537,108962.94931871128,69633.566815076,87024.24827229616,61988.76804640422,275675.3983624685,261322.24008203263,-115390.8817400929,173799.8601084937,-203529.79508433703,-221899.6870538538,-4710.0693481380695,28029.30679163368,-126571.53021905401,-32105.91301306133,132395.61129722252,-190584.80317315902,-6501.614986506844,-56838.61036322746,-296769.29502371926,173989.19038258825,-72368.7399406143,54358.05563754707,-176113.68297662193,142892.6098746383,-212451.16779493436,-30531.602686843806,-442376.4473865981,-146133.53332175437,-115604.44988082758,-22388.52641225709,-239754.55425144362,143065.67336967078,-204589.9359309634,187194.66449498013,68074.48548503686,-154722.66634254888,-53128.84143250668,212365.02767029582,-164488.53208438196,23.5
444796.612372366,49835.945213480365,79651.66752979164,63248.40883326337,45617.13183895608,161922.99419311786,141825.61671716403,-61211.443040407205,112890.00819226638,-108437.75632166433,-114372.99830378008,-6291.0904837661965,21767.35255929714,-77643.0802278252,-22239.197224592852,101757.02042563896,-110543.88110064414,-9169.357996913603,-13298.339697952786,-153224.2342844349,85727.84682221,-45575.820769655955,-8953.923155792649,-118813.65738349543,104323.57032359186,-105855.24051686673,-32890.23617098568,-248000.86130620065,-67207.79626637485,-54109.84960398446,-11736.878732258392,-141058.28772673712,26823.471155017833,-116370.87931379458,100344.3312831194,65970.70633309922,-100641.61764705284,-4445.408593562499,122154.57328974386,-123717.68832838064,23.5
288562.00074654334,30938.11446333126,-3233.277448229481,20882.680175467158,-26.661168076515196,85884.26533860205,69045.26912263391,-14935.260548504313,62932.83981690833,-34910.35153728214,-54858.79532460844,22935.24006233147,10390.393484256194,-25459.676483159423,359.34484248726733,56461.899661012736,-59217.2097936628,30391.949264679053,-6387.978575954586,-75409.94737782926,46807.40858321638,-21642.836920465044,-13475.512946607238,-38649.18563708055,38492.83532956006,-51006.689992915766,-20009.23509931834,-105188.23981982647,-39829.07723774734,-21341.62004524412,-28210.306324035966,-59915.74812947635,20649.332723378266,-77041.16899978073,61375.012323084,40015.64834321241,-51395.31499162625,3026.702897915701,22873.739679472197,-72189.89128724621,23.5
188543.75315103697,56765.48675552523,1734.1945803754659,16450.47137193676,11144.444418889963,38346.59855081307,50705.94958294256,2949.953805469155,32340.031507461972,-12849.55424510781,-28454.270329186937,8492.97640711898,9146.754041352495,-20105.723885084684,-14132.367589027119,40307.68532171541,-54859.94974702159,23755.851490032623,16498.974697885256,-46835.317659161476,44255.93508865021,11169.102317618075,877.4296991444427,-34158.30936675154,50924.99314657446,-22573.10866957184,-10576.171508968448,-65507.60050484871,-15178.479722977203,-15035.006106565213,-5461.118317726296,-51911.635532871755,-12708.447538216524,-44687.26768782561,38148.30278727304,9106.582909727525,-28643.350226161587,4826.233654734203,18444.587201681625,-33824.96610239997,23.5
635223.9646925423,-195994.400000552,-37171.05716571411,378837.51529363426,92528.11832446251,364993.573514986,187801.42220729814,21331.573626095993,154171.87857735952,-65958.08338451321,-92129.85299173876,103425.09224238197,228264.4486751089,72050.16716599654,20095.36119669876,62818.767453928274,-206105.43081468236,-72961.56482760079,-261165.30043755178,-182610.53225030302,188352.1756904527,-154982.52232661928,-103254.33913389411,-93812.69309923667,201142.08763100213,-54321.951401540005,36996.68568502048,-396255.9248017583,-31868.157506314703,-29887.798129898652,234294.4956936901,-245759.97109723577,-108317.01303170568,-226621.21863412412,177302.65546283752,23243.344095187174,-138546.2892003173,358429.42365129845,121738.35276845995,-146071.2727633534,23.75
194566.29815390296,-94334.52256910561,66589.17667071646,116179.39358086807,79844.67458433646,225561.1409839571,97417.2994223237,-65729.48105388593,123699.61492022692,-90717.48458325832,-134490.00309299838,1940.8253499751177,70569.53309707517,13116.829356959059,-12077.066438964817,24870.644619006813,-80384.38785366227,-72055.11588886681,-137363.00507388334,-66880.84357975006,51279.98748760809,-95157.41852388604,-20944.878629822502,-86146.07430972725,79826.49381624546,-77879.76828789001,-6898.742051873576,-239282.849228597,-66169.89784291106,-23659.591572576497,117022.55532320967,-133838.26225145618,54579.56495500212,-109828.90334328273,99545.54668685046,43392.13609761885,-83010.20421759697,110767.2727025042,119294.00928114889,-187254.48765031574,23.75
290728.3592752274,-68921.78006005594,18508.650538190574,35277.065308777004,45786.573073623746,250397.50998413502,99707.71426734756,-14672.333763151404,122044.44165177476,-61406.281994653815,-129850.62425077974,52319.498735815716,16016.406285785943,-8959.334297190548,33470.5228397979,18318.302680219418,-100968.90550712332,-81672.33849258912,-111566.01746889013,9011.041773413299,15618.673148417367,-75877.13036662192,-18490.53036133898,-59705.78952525959,117161.91227923719,-76698.39943408276,-76056.13200951787,-215750.2515249452,-89856.93559965024,47058.393543569015,100883.02634959784,-138207.53298661532,25631.457358237065,-95720.56589670453,87094.48268210649,-10415.173715501605,-87605.79402682402,79508.70218668111,33372.89583814412,-178555.0785337071,23.75
202479.27039207498,-61494.41555301172,-4158.723757606393,23198.88197379244,24343.712340639162,158816.44141318105,62189.38231078582,-31877.330529462954,62288.36512926995,-57451.30720924641,-89163.78199416563,95319.01210123912,23286.521239019225,4330.213349384654,7413.932849548626,15323.46016894601,-68640.67433613102,-44998.68063517169,-93483.88288377505,10239.499407959469,-328.99506599953656,-58671.84483085849,12923.28012886527,-18613.893133611175,76166.06402775778,-59715.7476981639,-53343.37684852937,-155634.60973424383,-69947.0026442191,27511.89620959333,76655.46874736095,-92563.04906301323,42717.74504010115,-48580.949530426384,63222.85192628139,-14215.01163535702,-53232.24803210057,42190.53604078154,17947.272076059537,-143440.33580930548,23.75
74870.74282902383,-22244.826072758216,25397.339572880737,16855.380285663225,42222.149856046715,77835.12582155803,23010.408416306214,-32088.294139180864,27269.90353859646,-36703.41358410647,-61128.66665180959,37673.025733296956,15473.981022635553,7794.59418177335,-13951.759663216912,8702.26859788043,-42882.93637268493,-36270.05962493094,-33486.98923374423,-22303.894325851277,-2840.0482441933204,-47868.97846932617,10195.807384685533,-25708.93148032383,55864.415955769255,-17898.306142911293,-14300.771093990832,-78126.04688749762,-24536.26696418412,13511.17635981451,42509.639814117014,-61887.43282633366,10816.213732577631,-28867.956112245414,34232.2424458175,-3016.2817351900903,-38955.05613136195,11970.276688819371,31137.090285301736,-79995.67783090398,23.75
908142.0139512036,-314833.72224176006,-641760.1968770246,1003762.6026384584,-710200.9972518063,466882.7692985773,161796.2250332969,-751846.3112094128,-405300.76346738194,-193807.76229340717,28581.183070498606,777195.6725801347,819073.4770312117,-251784.6621757409,-151757.06492997406,244286.46478989164,-1245999.618573231,1013486.8863989899,-1282638.379190394,-759444.6651192242,-89103.25871556974,292026.9099205034,397247.9775797553,-208977.7513462312,651533.3114476574,-270935.313516259,1057229.4418856518,-1001100.9233875663,215433.4641685734,93007.03192899935,386394.0921781926,-483720.2795284887,1350889.7850579133,277532.9916237343,-1100874.09838657,-134568.44511715195,-515875.8848045038,26612.736379724203,438710.6770090282,-168451.92681990576,23.75
819344.0487643761,-213864.45284896245,113477.41239487208,358699.2688299981,132967.49620136345,436793.08246069244,302114.70876070566,-187247.8694012017,232298.30656758926,-223835.5887682075,-289276.94476600416,130574.7669430058,171145.918221264,-83164.79350377103,-42012.6134934284,46763.44267433278,-209626.94498987534,-147716.18081551974,-278882.2506878774,-210996.180542883,121801.15847588146,-285466.93157581246,48949.47939633275,-168096.6814483841,227536.51749833324,-98642.57272811249,-44160.84041698808,-620037.132554424,-192563.2659900855,-77540.58015691397,278784.7082894366,-273882.2693287819,73654.29262477449,-227176.45718618258,122801.6301944478,1659.7037365220733,-156950.33184040993,80689.22570326214,270499.82284271036,-268180.7115533647,23.75
120746.78697636521,-127136.0341003685,212645.11855081658,158822.03228987454,144515.82989974855,224233.32540533063,118084.78156781067,-216160.99203956526,147617.8651704925,-152362.06658809524,-267242.0588777501,4491.950415731161,36561.04048405684,-62011.41850448906,-86988.55455250741,-507.82555511342343,-42011.96669750521,-156263.42147359365,-126825.85523633656,-165606.41933927726,-2559.227976801584,-226687.58051232318,41494.53814426206,-109021.75368472908,135036.08142224868,-45582.630535073615,28675.444738194663,-352541.11153452814,-102025.10235225291,-62450.7365787682,142916.8886975337,-186750.55228554708,106970.65418687608,-82149.78787538738,32208.399502491015,64646.74360379724,-131671.33301496351,-108051.28601924708,290683.87631917733,-238806.50227383504,23.75
25889.382056508242,-141839.594666028,74007.98503773814,122868.42012945277,105233.61796243372,182388.95138535323,87825.86337309756,-235022.47517035573,55979.63768108556,-106198.97056533382,-101256.75840008541,85865.97893315069,100930.45818426224,59298.20570937719,-99990.70296458704,31430.47143733574,-38843.48517657981,-48044.61060246747,-66346.69533402285,-60922.99901116307,66608.02731299837,-19123.13751027172,44076.35712979393,-136329.37482004185,171265.74103543782,668.1452555465003,42578.273938055136,-238742.9528266084,-88165.5684284163,73420.72399811682,118614.02260611972,-168703.56614566589,61097.46673676354,34476.40849459783,22328.020646510995,-37395.42679705892,-76479.29663480406,-23744.449672930583,289321.76057435025,-161425.03636966491,23.75
506510.285112236,-353666.3792577152,315662.19351855596,599373.7524610725,232586.5163246231,644681.9022991677,352115.78429421154,-357484.81579299335,238701.10314378852,-367471.1837707596,-594481.0778694137,62586.83143583639,235516.81832520137,-64777.20014309941,-64075.137395030295,-56881.465643318166,-218673.01751646635,-333042.25387102866,-422743.82967237587,-306225.23483388766,142867.74737847224,-393721.28722479613,6920.50745418688,-308022.3145345386,449640.8615229323,-193936.22705214223,58022.46806609526,-824615.9880687878,-143730.97955369295,-131270.31574933205,528585.3512555234,-466400.4621940051,66781.87161917052,-261113.44180270212,84522.51433463283,115097.30422254096,-274658.7998511906,14819.827564228017,588318.425442565,-468156.0221329436,23.75
288540.04261186585,-65867.68557994212,-2652.4201303484997,95385.22967857071,50083.34929803797,161971.9596554407,109254.35748331495,-25170.900813137698,99164.90147805665,-88754.15896627528,-93404.69847397423,97440.86240640395,42085.4813573628,5687.453743162494,-13824.809237297883,22175.738991191734,-86872.62566940371,-47090.41953831439,-85902.40248424756,-11920.682180304297,40210.0506030574,-80996.65909054843,28991.90820506224,-28303.879878244163,123424.00409460887,-39975.41799413954,-37482.469755424376,-202987.78166171815,-58289.720669833005,-611.76281500627,119619.98310039105,-122108.32707747581,52754.09460735384,-80197.48384600997,57772.30931430878,-6447.921985148521,-42780.1232188853,57678.19531136019,35379.76883948694,-129961.0367650035,23.75
-26460.873239890017,198555.76066244917,-196238.35325733488,141823.8107793189,17563.281736840116,172086.16973639114,-171280.13995069996,26145.220014419207,219213.92659052124,37795.99812817305,469471.24711346475,353379.6869296675,-39695.839857939434,219430.8214247903,-307531.535530836,407041.40721482446,-171787.72906191557,-339449.2068685335,394382.885880878,138063.0618068882,88824.56822433161,358601.19807795715,121725.0586071759,-13859.972481715085,274832.289255028,14136.95583115227,-76027.79011425097,-197145.3540291926,-51783.95468671044,236601.4261697989,114697.04945253592,-227807.37971357716,-267087.612200663,-28151.775822428262,-32075.20730767715,-87890.63513294084,-155517.60717059454,-74464.79682974893,621893.6187819267,181771.63624949724,30.350000381469727
-63013.81043895553,107693.40292400586,-192411.32629774656,124818.89111784268,-100905.85576115816,109843.59983662757,-118232.12209224609,91826.52387446476,116393.77227101487,19710.133727509536,249808.82984466432,209623.53040432828,110584.9191060551,175606.18924361008,-185429.00372369116,218339.31014317155,-100807.53322632353,-146326.03747078494,239878.94215375945,84679.08927521782,20131.27846320369,220269.556397053,-7070.117861968065,-104615.93748057939,141730.64765784246,61097.38157880097,28439.71725150824,-115745.98124104927,-72481.78409394596,175628.442817471,8596.959937587904,-122093.16140265568,-162432.95544453588,-54651.588767418856,5242.8893827734355,-45526.875573407415,15163.43336638887,-33725.50451057283,387127.34498636634,74976.83255242158,30.350000381469727
-93464.26132978336,304103.5463144362,-481607.0563026617,267358.96168437647,93459.2913429159,182048.55706090975,-317807.40303263586,100869.59723095549,339452.0329953877,-182747.34946593398,626250.1373942859,348689.3487545373,214150.88084402768,212823.77339262984,-380811.4769916881,476682.7462455937,-214249.33259777544,-549992.0988734441,542080.2641484807,217856.5571593805,-28526.67762164233,607542.6414186289,30925.148341276257,24966.78024731319,362751.35992644966,180549.4014510526,-81328.44776959711,-214481.84353047475,60455.60513570951,376262.804688903,132689.5669535461,-320910.6116510396,-386767.81625536084,-150009.73616245046,-99045.10503606645,-47554.810921406046,-162062.07998749733,-204960.29697281664,876088.230446406,222156.3004247904,30.350000381469727
-73501.12995280835,59925.40314778057,-218652.11091785843,40045.25591349903,-169603.8344702351,131332.91141371746,8591.935139118374,162811.54252343,79836.46052883349,-46769.00393191328,129250.79612544944,195606.12123889822,342149.8653959108,66699.06998305445,-58619.84789733379,99655.5088865147,-90347.95503713918,-15165.892329310534,142030.3379230585,-26369.4598341415,-18303.541822542727,187133.35682252768,-103833.30247558342,-156897.4282614421,107939.58486402768,154199.01996876864,76826.3132801484,-74583.61049463166,-25414.715473437696,110570.4014184617,-43908.476404086236,-60252.35339420381,-142791.52192471607,-93146.72092732905,36708.47777985994,-13032.79040098969,7847.5111161587165,-40062.10070846228,306041.0175305842,51887.96488959505,30.350000381469727
32403.638478544395,252197.75538814714,-210430.71875911762,23221.007217731807,326538.23795838427,105427.19200403646,-225952.47670381638,-112319.43674802236,182258.4778963745,-100301.56786502204,503322.71291265043,138291.7947762427,-22665.131801354702,313692.5163013492,-159571.5675354515,291991.92615182576,-64074.07566895052,-354673.3699838331,460300.4316752395,82940.54881758467,7853.9288570445315,416778.30293441896,406153.6178210069,149894.04511177732,453300.63729652093,187960.3135642197,36865.61182716681,-168102.3057896917,13475.329030363377,429047.533524132,330523.94305614743,-428067.45135577454,-303807.80755016906,-56408.70798968401,-92455.82291880753,-55618.09614237984,-494141.4205898664,-63939.099858435584,635783.3719710846,79401.46483482236,30.350000381469727
-61777.53747757364,169342.5739857027,-157019.26856669586,78149.07116600372,-78128.39861917633,24463.241624664945,-103301.66487886013,6594.261946293285,124070.07122684625,-54883.7814646891,232487.7218222146,156621.7154534693,32540.661475416073,109336.53330650259,-85680.92317350513,149913.17497228325,-48745.68015575934,-133066.3934164872,272859.39328990824,50747.90174621806,50087.13117646452,198950.0388931543,55154.72570792245,-33190.007140864705,127665.68840397669,92342.36531084307,-20710.391901094845,-105679.6502000582,-37036.60648167815,232745.562602099,95432.94003227845,-110454.18940203397,-118976.33504506218,-36866.639499874946,-60811.65785420597,-25037.513073526527,-65892.70882332853,-53221.298710063806,400474.65324731974,74513.9067412717,30.350000381469727
-22578.312534572375,15293.24246652619,-76834.50477309836,27696.26508368484,-40777.96786703149,56562.52952609192,-31516.405070688135,59535.73438582189,52582.60069907161,-6558.359065510167,104538.31552292153,84115.47447865113,88264.74869604372,40881.73221192093,-58517.88489633334,106284.21553580239,-53356.144066114946,-47746.68589838304,85997.13161644775,1369.1943190195898,-2999.3452153050375,98949.75175627743,2921.27825015531,-29534.04611820958,55949.32515373554,37819.9720585145,22084.115856513657,-54050.234907076374,-7125.834586525141,62960.682592069,22891.61488436247,-46978.45475614131,-79969.23271394004,-13652.987268039942,-6367.4735068568225,-26015.124114077218,-5445.507885947005,-35100.52340662278,167209.80762020132,28231.27053111665,30.350000381469727
-21011.96913548027,19158.24604183586,-53646.61119506732,34801.00750356674,-19461.868734576943,39864.52811055227,-21658.133118232,44439.023701949984,22046.067686965434,-13666.060229587338,56823.809436781106,50508.829025551575,86307.586275913,31159.855631364,-29609.201247666497,56688.0200147667,-50052.7560031417,-11422.474482193607,56823.86087855787,9629.288522294399,-17307.529181530193,70610.54709904491,-23240.583175857475,-27722.090146856695,40962.1171173505,42898.962918492965,24335.431299355794,-29204.25563003836,-297.7398792382901,39540.21630462902,14182.451945645931,-40680.64428314906,-54807.06314243719,-16327.046495278468,-258.6839436674618,-6120.931851570137,-6243.502503528682,-11251.85188198899,98287.51229513549,-4405.658413726765,30.350000381469727
-4873.6224104145,-6543.567118575111,-37805.3952222928,21719.53778906936,-30586.72497924518,38699.14299567035,3226.9411169350933,26193.598522956207,16860.725745594227,-5766.372675431359,45841.816436685,41613.772440855035,73592.89673938823,9768.387751964772,-19872.644700904377,43021.76297823738,-39964.688782405356,3127.2819681985056,30207.731985123013,3137.4174076238496,-13550.367013522617,51485.298539132775,-17376.883350795997,-11124.728508578959,35649.63595474473,27753.403821671265,23432.068512381276,-35006.23247981285,-4759.083866924353,29359.852161997253,6391.668907473275,-21603.842599013693,-42552.401335223556,-3334.7949722260664,3164.92206514564,-13453.21093105828,-4318.707354302787,455.70552791077466,76371.0558898596,-4542.046191698123,30.350000381469727
-4289.044832156454,-937.2259511964819,-31922.25091546835,5634.420102261838,-4937.56466286976,27049.679264359154,15824.963188214386,23766.650969836148,10941.371265920225,-14172.916655902329,20003.47591886287,32800.03199890716,70662.33573226437,4111.453101546131,-4584.103132949559,18187.25325890653,-30596.10891050896,15121.081054640614,14751.859334550476,-11018.340463562956,-11617.313576400808,38081.79132765901,-16826.741352354235,-9750.988558466714,37716.7042661924,38686.832307112054,26838.465119212335,-18884.721500802054,16015.489335505357,17749.533407462994,-4150.2641764923255,-22844.617169454483,-38763.00821803588,-13077.901335998456,793.5370037783874,-8980.694227054022,-19331.940671745022,-1420.3664709887441,43379.25446095647,-10196.946412306006,30.350000381469727
-84692.54958568094,-12006.126331678679,75032.44116000016,-67314.65493526778,155714.7724607193,490229.7984168061,-279973.7727774255,-508313.1577423718,105668.54511464832,227685.88027614748,344969.0912596321,773516.4809302544,647329.5945752601,461070.97611062764,-184403.86235387076,615157.3377899384,-338308.9080849265,-4414.898790727519,695895.5970707497,-24379.188256949004,361395.8253901992,281286.8166085002,188336.53074522896,-98620.6416901042,641449.1292789071,254379.80152119792,81171.85795140814,211838.672434329,21179.041547322762,739993.5244337023,63537.58133601266,-179853.01436646088,-240020.05632033944,341891.50667890586,209013.6231854991,-266431.30036620615,-372903.1341868767,-140549.76352912246,348556.2021572317,40123.37139507828,30.350000381469727
-155946.06091628617,312019.2926720058,-391541.9374894736,170023.0730174047,-59649.28763667634,123201.75156017391,-215547.39800365557,51060.92556549898,222305.60062791733,36131.80357738621,483838.56657548615,378349.8715955063,94631.33085115699,302641.95298673445,-327998.6347385464,347235.9362106638,-44011.03938700032,-330786.52431707777,540014.7583635586,141797.47901316846,134001.61814670282,375129.00521310593,137757.57011982973,-129151.50478775405,279361.3504231049,119845.80794539177,23890.42758338152,-228419.55565303916,-125954.64052151344,415573.80995741056,62346.774875916846,-246564.22827580813,-296200.17710116215,-99341.0503196705,37542.52673560713,-112182.2724190081,-70953.15142344075,-45488.600487107586,743062.9607913545,325849.3539787753,30.350000381469727
-148048.33554582045,122632.3505425222,-233119.91943816017,-21416.320027734386,77691.51798166928,249787.48422884356,-92414.19851865692,122935.66789641857,259564.82376300936,107130.55385958689,338243.8839023989,426702.72241153,373969.4546687999,288397.20292744145,-201516.59511992315,168402.54216878544,-193956.5453557319,-237698.4746637531,252750.6152799012,-58906.23431483765,-78869.9623085188,197190.31036813546,-47497.21297059691,-120761.55525501756,190151.8543622085,217549.47250404698,140756.30484050885,35781.35946218978,215049.60543686402,293236.26456975384,48552.14058472545,-254166.31702276843,-272451.35274990485,-38251.35197040692,44011.7439742439,-52570.49764973428,-167148.17441513672,-52984.178130494096,505279.6688768071,59323.96747504897,30.350000381469727
-45693.58807679816,277052.91444601014,-154494.29302743645,127794.88007840073,34355.40797666676,-42766.659022924374,-191349.68083491368,-34713.95101659988,201736.59225104097,-64038.41326291423,363739.10878832533,252174.78219198863,-76837.80180011338,158309.95473894168,-146438.0995055401,222849.4531889268,-130711.54687204162,-213271.44904455415,370802.574707642,87474.49724341634,95082.75515930098,268679.9287660335,77675.27515860373,75498.12403071023,235823.39597525718,177905.9101416576,-171853.01649722777,-84051.72715193604,33504.196638815156,246691.4406204688,218140.66183645235,-276253.7766903075,-227649.02339667312,-31416.102743932883,-141978.99174074296,-38732.40753726469,-281809.6780222587,-74436.2013704389,632671.1993206457,93809.96116274134,30.350000381469727
28595.698559861572,-68434.86426068333,187665.106215636,-56960.46594187007,444436.16566157417,391489.3495272913,-141710.78530433017,-243267.94556677804,-103520.78640322991,383921.42702804535,146604.38704504442,424189.6647125361,341322.8381205625,284835.8045961692,-179905.6962158491,277977.28428064677,-252695.849235778,-100821.55594138119,182010.89921022535,-172179.70964582544,286827.9182704519,122818.82316856188,123649.30777774367,10615.205507513401,344851.8615333778,402527.2136408157,53935.16331656311,-20784.782955851544,125297.55241828256,217714.26651552477,82460.35984289242,-198011.3325272964,40666.58721724857,118865.61252024629,43947.626698916414,-178964.544398499,-346269.8235620655,90927.11547199196,201801.2248368098,-180964.63092034782,30.350000381469727
-55234.25685710707,265835.4105738619,-303381.8135192493,181629.3545365686,94605.45239805174,83248.77785712412,-264984.34650754795,-18735.190313770658,269315.22099018015,10441.119687055716,489402.53039381333,326073.7821003093,-35692.81893205382,177911.73587762206,-330215.7933284733,305365.8121911003,-240619.23459213795,-369789.9996589191,444856.1823621591,137890.22800130871,62521.77267995541,362450.7619371097,54333.15716493307,21701.958683007688,298533.96173699835,110374.13918231051,-167621.9905232922,-196435.6870926474,14055.56174838364,275822.6421576747,177610.24251651898,-300966.8273053328,-234136.50904245727,-134002.33704619593,-102575.3314817769,9878.58202673247,-238074.51122756078,-93665.9965047465,693048.2515634769,183398.78218545867,30.350000381469727
43012.00228325872,-16343.4664971776,-75244.65282559962,62941.57898347197,-31224.386024577034,143483.0323203413,65148.18520904929,-48013.85614350453,17206.165991624515,32841.340908228594,188477.13615694968,257797.8469954337,169787.83768140853,191529.10140888742,-223499.04753507324,107964.58190850345,-215105.54998865654,-106472.89864639474,169687.32436649318,-113137.07244675899,22280.590957588545,185794.92336369978,-95559.74250058585,-130451.1021316988,245328.81323382852,112658.24401559381,42858.3053240314,-110616.84094740567,51146.4741506308,93782.0986623724,86785.71231907036,-70804.09764214119,-166223.71693319682,9193.01844602813,-81503.44847417783,-144422.11471013966,-35299.73150577978,-15358.384866419972,236431.00146761676,3955.17676231081,30.350000381469727
-124207.18844024482,114723.23584785504,-388606.0803860852,202874.00030102616,-129806.11971556529,188715.48372192658,-167061.46075280118,135746.2996019152,279650.91649871535,-135112.6586477245,478696.05793143297,387596.28742378735,375150.2279879346,184572.32106180675,-249308.5029559236,400753.0668302308,-170594.03674384428,-314877.5953895286,346026.65166946914,30635.450132202735,-92576.66677119478,509452.5374637374,-40907.87658204331,-91496.25715112317,284494.13252595515,131694.67934272112,-39393.186986612636,-201929.355974474,26405.69529595173,333742.7830544097,4531.257825828798,-230681.1400763336,-315798.88524744014,-162648.46646303879,-20456.998536528467,-8726.448554747065,16303.483423493335,-147765.32156662951,674938.1686925472,189421.48153051615,30.350000381469727
-94936.87283981536,28000.675666078147,-233844.1886489222,56913.79396150502,-87757.7640558285,116388.10217064671,-15921.297866513101,153524.47669018141,142746.59552632505,-68487.90270169277,183865.8740102988,184973.71306098145,295440.7759006268,61124.220797514594,-112657.17228150906,112529.84652807351,-107488.41683646597,-11861.31217725818,130455.51121630991,-1745.0427076404594,-61460.77151856322,224904.36882147405,-91826.2436400818,-54319.1238091978,75191.0638384362,129543.22962889829,96254.94496080399,-85949.71770816151,18367.013055371528,132122.83288943153,-24410.159075224412,-85000.9871775326,-170114.35173779432,-37798.4691263588,4974.33588890312,-13296.347560134049,-18313.470133285886,-99707.26507991976,340669.38814070093,32707.028219413343,30.350000381469727
